strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
5200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE5200.00,0,0,0,0,0,0,0,0,7725,7725,375,6040.95,7350,6687.85,11540.05
5300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE5300.00,0,0,0,0,0,0,0,0,8250,7350,7350,5627.1,7350,6930.95,11540.05
5400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE5400.00,0,0,0,0,0,0,0,0,7950,7350,7350,5533.7,7350,6829.65,11540.05
5500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE5500.00,0,0,0,0,0,0,0,0,7725,7350,375,5744.3,7350,6622.95,11540.05
5600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE5600.00,0,0,0,0,0,0,0,0,7950,7350,7350,5353.2,7350,6600.2,11540.05
5700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE5700.00,0,0,0,0,0,0,0,0,7950,7350,7350,5262.95,7350,6490.3,11540.05
5800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE5800.00,0,0,0,0,0,0,0,0,7950,7350,7350,5172.7,7350,6379.7,11540.05
5900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE5900.00,0,0,0,0,0,0,0,0,8250,7350,7350,5085.6,7350,6269.45,11540.05
6000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6000.00,2,0,0,0,0,0,0,0,15450,15075,375,5445.65,225,5575.55,11540.05
6100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6100.00,0,0,0,0,0,0,0,0,8250,7350,7350,4899.6,7350,6050.05,11540.05
6200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6200.00,0,0,0,0,0,0,0,0,7950,7350,7350,4809.35,7350,5939.8,11540.05
6300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6300.00,0,0,0,0,0,0,0,0,7950,7350,7350,4719.1,7350,5829.55,11540.05
6400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6400.00,0,0,0,0,0,0,0,0,7950,7350,7350,4634.35,7350,5727.5,11540.05
6500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6500.00,0,0,0,0,0,0,0,0,15300,14850,75,4821.1,7350,5311.0,11540.05
6600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6600.00,0,0,0,0,0,0,0,0,7725,7350,375,4709.4,7350,5219.2,11540.05
6700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6700.00,0,0,0,0,0,0,0,0,7725,8100,375,4615.9,7350,5120.2,11540.05
6800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6800.00,0,0,0,0,0,0,0,0,7725,7350,375,4520.85,7350,5015.3,11540.05
6900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE6900.00,0,0,0,0,0,0,0,0,7725,7350,375,4425.75,7350,4912.25,11540.05
7000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7000.00,1,0,0,0,0,0,0,0,15375,14925,75,4353.95,75,4577.9,11540.05
7100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7100.00,0,0,0,0,0,0,0,0,7725,7350,375,4235.8,7350,4702.2,11540.05
7200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7200.00,0,0,0,0,0,0,0,0,7725,7350,375,4140.85,7350,4597.2,11540.05
7300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7300.00,0,0,0,0,0,0,0,0,7725,7350,375,4045.7,7350,4492.25,11540.05
7400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7400.00,0,0,0,0,0,0,0,0,7725,7350,375,3950.85,7350,4386.95,11540.05
7500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7500.00,30,0,0,0,0,0,0,0,15450,15075,75,3995.8,225,4040.05,11540.05
7600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7600.00,0,0,0,0,0,0,0,0,7725,7350,375,3760.7,7350,4174.25,11540.05
7700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7700.00,0,0,0,0,0,0,0,0,7725,7350,375,3665.85,7350,4069.25,11540.05
7800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7800.00,0,0,0,0,0,0,0,0,7725,7350,375,3570.8,7350,3964.8,11540.05
7900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE7900.00,0,0,0,0,0,0,0,0,7725,7350,375,3475.85,7350,3859.05,11540.05
8000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8000.00,942,-5,-0.5279831045406547,6,0,3540,10,0.28328611898017,15600,15600,75,3498.85,75,3512.45,11540.05
8000,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE8000.00,1074,3,0.2801120448179272,8,0,3561,45.59999999999991,1.2971496842464558,1125,3750,75,3502.25,75,3531.9,11540.05
8100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8100.00,0,0,0,0,0,0,0,0,7725,7350,375,3284.45,7350,3644.75,11540.05
8200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8200.00,1,0,0,0,0,0,0,0,7725,7350,375,3190.95,7350,3539.8,11540.05
8300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8300.00,0,0,0,0,0,0,0,0,7725,7725,375,3096.0,7350,3433.8,11540.05
8400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8400.00,0,0,0,0,0,0,0,0,7725,7725,375,3001.0,7350,3329.8,11540.05
8500,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE8500.00,2334,449,23.819628647214856,514,0,3019.2,-9.800000000000182,-0.32353912182238964,2775,8400,150,3016.1,975,3019.2,11540.05
8500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8500.00,3815,-232,-5.7326414628119595,361,84.07,3059.5,33.5,1.1070720423000662,28875,15525,75,2998.2,75,3008.1,11540.05
8600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8600.00,1,0,0,0,0,0,0,0,7725,7725,375,2810.8,7350,3118.8,11540.05
8700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8700.00,7935,0,0,188,103.45,2833.75,2.800000000000182,0.0989067274236628,16425,27975,75,2753.4,75,2867.3,11540.05
8800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8800.00,1,0,0,0,0,0,0,0,14850,7725,7350,2357.55,7350,2908.7,11540.05
8850,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8850.00,0,0,0,0,0,0,0,0,14850,7350,7350,2573.4,7350,2857.9,11540.05
8900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8900.00,3,0,0,0,0,0,0,0,14850,7800,7350,2516.55,7350,2804.05,11540.05
8950,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE8950.00,0,0,0,0,0,0,0,0,7950,7350,7350,2329.8,7350,2861.65,11540.05
9000,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE9000.00,2298,-27,-1.1612903225806452,56,0,2602.6,31.59999999999991,1.229093737845193,3375,3450,75,2537.6,75,2578.0,11540.05
9000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9000.00,1969,-32,-1.5992003998000999,41,102.03,2525,7.099999999999909,0.2819810159259664,21525,28875,75,2499.75,75,2512.85,11540.05
9050,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9050.00,0,0,0,0,0,0,0,0,7950,7350,7350,2300.45,7350,2699.65,11540.05
9100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9100.00,9,0,0,1,0,2456,1,0.04073319755600815,15000,15000,75,2398.7,75,2418.0,11540.05
9150,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9150.00,0,0,0,0,0,0,0,0,7950,7350,7350,2200.45,7350,2599.65,11540.05
9200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9200.00,21,-1,-4.545454545454546,8,0,2361,41,1.767241379310345,15075,15000,75,2296.2,75,2313.7,11540.05
9250,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9250.00,0,0,0,0,0,0,0,0,7950,7350,7350,2100.45,7350,2499.65,11540.05
9300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9300.00,104,0,0,0,0,0,0,0,15225,15000,75,2196.3,75,2212.85,11540.05
9350,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9350.00,0,0,0,0,0,0,0,0,7950,8550,7350,2000.45,7350,2399.55,11540.05
9400,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9400.00,0,0,0,0,0,0,0,0,8850,7350,1500,1876.3,7350,2369.5,11540.05
9400,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9400.00,2,0,0,0,0,0,0,0,15975,15975,375,2034.45,375,2261.15,11540.05
9400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9400.00,283,0,0,1,0,2156,-12.300000000000182,-0.5672646773970476,15300,15000,75,2096.45,150,2111.25,11540.05
9450,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9450.00,0,0,0,0,0,0,0,0,8850,7350,1500,1836.0,7350,2323.75,11540.05
9450,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9450.00,0,0,0,0,0,0,0,0,7950,9300,7350,1900.45,7350,2299.45,11540.05
9450,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9450.00,0,0,0,0,0,0,0,0,15975,15975,375,1978.8,375,2250.1,11540.05
9500,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9500.00,945,324,52.17391304347826,328,0,2042.4,7.150000000000091,0.3513081930966756,23700,31050,75,2020.7,75,2031.25,11540.05
9500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9500.00,5734,-372,-6.092368162463151,481,0,2010,-13.799999999999955,-0.6818855618144063,25725,31425,225,2003.05,75,2010.9,11540.05
9500,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9500.00,0,0,0,0,0,0,0,0,8850,8850,1500,1794.95,1500,2268.15,11540.05
9500,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE9500.00,1106,124,12.627291242362526,144,0,2160,57,2.710413694721826,3600,7575,150,2069.35,75,2101.1,11540.05
9550,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9550.00,0,0,0,0,0,0,0,0,15975,8475,750,1909.15,7350,2170.2,11540.05
9550,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9550.00,0,0,0,0,0,0,0,0,8850,7350,1500,1749.7,7350,2209.2,11540.05
9550,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9550.00,0,0,0,0,0,0,0,0,7950,7350,7350,1800.45,7350,2199.65,11540.05
9600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9600.00,91,0,0,1,0,1950,10,0.5154639175257731,15075,15075,75,1896.95,75,1913.1,11540.05
9600,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9600.00,5,2,66.66666666666667,3,0,1960,10,0.5128205128205128,15975,15975,375,1845.4,375,2037.5,11540.05
9600,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9600.00,0,0,0,0,0,0,0,0,8850,7350,1500,1709.6,7350,2158.8,11540.05
9650,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9650.00,0,0,0,0,0,0,0,0,7950,7350,7350,1700.45,7350,2099.55,11540.05
9650,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9650.00,0,0,0,0,0,0,0,0,8850,7350,1500,1665.95,7350,2103.7,11540.05
9650,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9650.00,0,0,0,0,0,0,0,0,15975,8100,375,1800.3,7350,2064.4,11540.05
9700,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE9700.00,0,0,0,0,0,0,0,0,8100,8100,750,1732.65,7350,2053.0,11540.05
9700,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE9700.00,0,0,0,0,0,0,0,0,7350,7350,7350,1666.0,7350,2116.85,11540.05
9700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9700.00,287,0,0,1,0,1865,29.15000000000009,1.5878203556935528,15225,15150,75,1797.55,75,1813.9,11540.05
9700,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9700.00,0,0,0,0,0,0,0,0,8850,7350,1500,1620.7,7350,2053.3,11540.05
9700,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9700.00,2,0,0,0,0,0,0,0,15975,8475,7350,1683.0,375,2080.35,11540.05
9750,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9750.00,0,0,0,0,0,0,0,0,8850,7350,1500,1575.4,7350,1995.1,11540.05
9750,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE9750.00,0,0,0,0,0,0,0,0,7350,7350,7350,1620.5,7350,2059.05,11540.05
9750,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9750.00,0,0,0,0,0,0,0,0,15975,8100,7350,1592.55,7350,1959.4,11540.05
9750,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9750.00,0,0,0,0,0,0,0,0,16125,8625,1275,1568.35,1275,1966.45,11540.05
9750,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE9750.00,0,0,0,0,0,0,0,0,8100,8100,750,1682.85,7350,1999.25,11540.05
9800,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE9800.00,0,0,0,0,0,0,0,0,8100,8100,750,1636.65,7350,1945.4,11540.05
9800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9800.00,132,-4,-2.9411764705882355,4,0,1721.8,7,0.40821087007231166,15300,20700,150,1698.85,75,1715.25,11540.05
9800,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9800.00,0,0,0,2,0,1780,143.95000000000005,8.798630848690445,15975,15975,375,1634.0,7350,1931.05,11540.05
9800,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE9800.00,0,0,0,0,0,0,0,0,7350,75,7350,1575.25,75,2701.0,11540.05
9800,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE9800.00,10,0,0,0,0,0,0,0,7350,7350,7350,1575.25,7350,2013.95,11540.05
9800,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE9800.00,0,0,0,0,0,0,0,0,7350,7350,7350,1575.4,7350,2003.9,11540.05
9800,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9800.00,0,0,0,0,0,0,0,0,8850,7350,1500,1537.35,7350,1939.95,11540.05
9800,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE9800.00,0,0,0,0,0,0,0,0,8100,8100,750,1628.25,7350,2064.0,11540.05
9850,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE9850.00,0,0,0,0,0,0,0,0,7350,7350,7350,1530.25,7350,1923.25,11540.05
9850,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9850.00,0,0,0,0,0,0,0,0,15975,8100,7350,1502.1,7350,1852.95,11540.05
9850,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE9850.00,0,0,0,0,0,0,0,0,7350,75,7350,1527.5,75,2648.25,11540.05
9850,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE9850.00,0,0,0,0,0,0,0,0,7350,7350,7350,1530.15,7350,1962.0,11540.05
9850,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE9850.00,0,0,0,0,0,0,0,0,8100,8100,750,1591.1,7350,1897.15,11540.05
9850,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE9850.00,0,0,0,0,0,0,0,0,8100,8100,750,1591.3,7350,2009.95,11540.05
9850,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9850.00,0,0,0,0,0,0,0,0,16125,8625,1275,1482.0,1275,1862.25,11540.05
9850,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9850.00,0,0,0,0,0,0,0,0,8850,7350,1500,1493.65,7350,1886.6,11540.05
9900,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE9900.00,0,0,0,0,0,0,0,0,7350,7350,7350,1485.5,7350,1868.7,11540.05
9900,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE9900.00,0,0,0,0,0,0,0,0,8100,8100,750,1544.75,7350,1957.0,11540.05
9900,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9900.00,0,0,0,0,0,0,0,0,15975,15975,375,1522.8,7350,1861.85,11540.05
9900,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE9900.00,0,0,0,0,0,0,0,0,7350,75,7350,1484.5,75,2595.35,11540.05
9900,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE9900.00,0,0,0,0,0,0,0,0,7350,7350,7350,1484.5,7350,1908.25,11540.05
9900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9900.00,134,-2,-1.4705882352941178,3,0,1676.6,29.149999999999864,1.7694011957874207,7725,16200,375,1536.35,1275,1723.35,11540.05
9900,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9900.00,0,0,0,0,0,0,0,0,8850,8850,1500,1449.2,1500,1835.4,11540.05
9900,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE9900.00,0,0,0,0,0,0,0,0,8100,8100,750,1544.55,7350,1838.45,11540.05
9950,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE9950.00,0,0,0,0,0,0,0,0,8100,8100,750,1498.0,7350,1785.9,11540.05
9950,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE9950.00,0,0,0,0,0,0,0,0,7350,7350,7350,1440.0,7350,1815.2,11540.05
9950,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE9950.00,0,0,0,0,0,0,0,0,8100,8100,750,1498.05,750,1903.1,11540.05
9950,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE9950.00,0,0,0,0,0,0,0,0,15975,8100,750,1425.15,7350,1749.0,11540.05
9950,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE9950.00,0,0,0,0,0,0,0,0,7350,75,7350,1455.85,75,2542.45,11540.05
9950,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE9950.00,0,0,0,0,0,0,0,0,8100,7350,750,1496.75,7350,2536.15,11540.05
9950,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE9950.00,0,0,0,0,0,0,0,0,7350,7350,7350,1437.25,7350,1862.9,11540.05
9950,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE9950.00,0,0,0,0,0,0,0,0,8850,8850,1500,1408.25,1500,1779.45,11540.05
9950,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE9950.00,1,0,0,0,0,0,0,0,16125,8625,1275,1390.65,1275,1723.35,11540.05
10000,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE10000.00,0,0,0,0,0,0,0,0,8100,8100,750,1459.2,7350,1731.9,11540.05
10000,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE10000.00,0,0,0,0,0,0,0,0,7350,7350,7350,1394.9,7350,1758.45,11540.05
10000,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE10000.00,0,0,0,0,0,0,0,0,8100,8100,750,1450.45,750,1849.85,11540.05
10000,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE10000.00,1185,146,14.051973051010586,153,0,1560,9.75,0.628930817610063,27375,33225,75,1537.35,75,1543.45,11540.05
10000,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE10000.00,0,0,0,0,0,0,0,0,7350,75,7350,1394.85,75,2489.6,11540.05
10000,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE10000.00,0,0,0,0,0,0,0,0,8100,8100,750,1451.1,750,2268.8,11540.05
10000,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE10000.00,0,0,0,0,0,0,0,0,8100,7425,750,1450.45,7350,2367.4,11540.05
10000,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE10000.00,13,0,0,1,0,1645.6,33.59999999999991,2.0843672456575626,7575,7575,225,1569.3,75,1596.7,11540.05
10000,31-Dec-2020,NIFTY,OPTIDXNIFTY31-12-2020CE10000.00,7844,0,0,30,0,1716.3,40.200000000000045,2.3984249149812094,9975,5775,300,1644.2,450,1666.25,11540.05
10000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE10000.00,7668,-62,-0.8020698576972833,135,62.29,1503.85,-11,-0.7261445027560485,29400,33300,75,1500.8,150,1510.05,11540.05
10000,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE10000.00,0,0,0,0,0,0,0,0,7800,7800,75,1501.95,75,1542.5,11540.05
10050,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE10050.00,0,0,0,0,0,0,0,0,8775,8775,1425,1320.75,1425,1676.15,11540.05
10050,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE10050.00,0,0,0,0,0,0,0,0,7350,7350,7350,1349.75,7350,1711.8,11540.05
10050,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE10050.00,0,0,0,0,0,0,0,0,8100,8100,750,1403.9,7350,1797.05,11540.05
10050,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE10050.00,0,0,0,0,0,0,0,0,15975,8100,7350,1315.7,7350,1659.9,11540.05
10050,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE10050.00,0,0,0,0,0,0,0,0,7350,75,7350,1349.65,75,2436.65,11540.05
10050,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE10050.00,0,0,0,0,0,0,0,0,8100,7350,750,1404.3,7350,2427.2,11540.05
10050,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE10050.00,0,0,0,0,0,0,0,0,8100,7425,750,1404.55,7350,2261.5,11540.05
10050,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE10050.00,0,0,0,0,0,0,0,0,7350,7350,7350,1349.15,7350,1765.85,11540.05
10050,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE10050.00,1,0,0,0,0,0,0,0,16500,16500,1275,1310.15,1650,1581.25,11540.05
10050,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE10050.00,0,0,0,0,0,0,0,0,8100,8100,750,1404.05,7350,1807.45,11540.05
10100,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE10100.00,0,0,0,0,0,0,0,0,8100,8100,750,1356.95,7350,2087.1,11540.05
10100,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE10100.00,0,0,0,0,0,0,0,0,8100,8100,750,1358.35,7350,1707.5,11540.05
10100,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE10100.00,16,0,0,0,0,0,0,0,16200,16200,75,1419.5,75,1449.95,11540.05
10100,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE10100.00,0,0,0,0,0,0,0,0,7350,7350,7350,1304.5,7350,2304.45,11540.05
10100,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE10100.00,0,0,0,0,0,0,0,0,8100,8100,750,1357.2,7350,2372.7,11540.05
10100,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE10100.00,0,0,0,0,0,0,0,0,8100,8100,750,1358.5,7350,1742.9,11540.05
10100,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE10100.00,0,0,0,0,0,0,0,0,7350,7350,7350,1302.45,7350,1697.25,11540.05
10100,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE10100.00,0,0,0,0,0,0,0,0,7800,7725,75,1401.95,75,1444.2,11540.05
10100,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE10100.00,0,0,0,0,0,0,0,0,7350,7350,7350,1304.65,7350,1654.7,11540.05
10100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE10100.00,480,0,0,3,0,1478.75,50.75,3.553921568627451,27375,16575,150,1404.75,75,1416.3,11540.05
10150,08-Oct-2020,NIFTY,OPTIDXNIFTY08-10-2020CE10150.00,0,0,0,0,0,0,0,0,8100,8100,750,1303.95,7350,1654.35,11540.05
10150,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE10150.00,0,0,0,0,0,0,0,0,7350,7350,7350,1259.5,7350,1602.65,11540.05
10150,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE10150.00,0,0,0,0,0,0,0,0,8100,8100,750,1311.0,7350,1689.45,11540.05
10150,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE10150.00,0,0,0,0,0,0,0,0,15975,8100,7350,1248.6,7350,1538.7,11540.05
10150,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE10150.00,0,0,0,0,0,0,0,0,7350,7350,7350,1276.95,7350,2327.85,11540.05
10150,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020CE10150.00,0,0,0,0,0,0,0,0,16650,9075,75,1313.95,75,1401.4,11540.05
10150,19-Nov-2020,NIFTY,OPTIDXNIFTY19-11-2020CE10150.00,0,0,0,0,0,0,0,0,8100,8100,750,1310.35,7350,2216.2,11540.05
10150,26-Nov-2020,NIFTY,OPTIDXNIFTY26-11-2020CE10150.00,0,0,0,0,0,0,0,0,7350,7350,7350,1259.5,7350,1661.15,11540.05
10150,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE10150.00,0,0,0,0,0,0,0,0,8775,8775,1425,1230.2,1425,1569.4,11540.05
10150,12-Nov-2020,NIFTY,OPTIDXNIFTY12-11-2020CE10150.00,0,0,0,0,0,0,0,0,8100,7425,7350,1218.5,7350,2318.25,11540.05
10200,01-Oct-2020,NIFTY,OPTIDXNIFTY01-10-2020CE10200.00,0,0,0,0,0,0,0,0,7875,7800,75,1299.8,75,1361.0,11540.05
10200,15-Oct-2020,NIFTY,OPTIDXNIFTY15-10-2020CE10200.00,0,0,0,0,0,0,0,0,7350,7350,7350,1220.45,7350,1531.7,11540.05
10200,22-Oct-2020,NIFTY,OPTIDXNIFTY22-10-2020CE10200.00,0,0,0,0,0,0,0,0,8100,8100,750,1172.35,7350,1636.4,11540.05
10200,29-Oct-2020,NIFTY,OPTIDXNIFTY29-10-2020CE10200.00,72,1,1.408450704225352,2,0,1391.3,36.299999999999955,2.6789667896678933,26175,16200,75,1339.95,75,1355.65,11540.05
10200,05-Nov-2020,NIFTY,OPTIDXNIFTY05-11-2020CE10200.00,0,0,0,0,0,0,0,0,7350,7350,7350,1227.85,7350,2273.35,11540.05
