strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
12400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12400.00,4,0,0.0,0,0.0,0.0,0.0,0.0,636075,23475,750,868.5,375,906.35,11540.05
12450,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12450.00,0,0,0.0,0,0.0,0.0,0.0,0.0,29400,22800,75,919.25,75,957.0,11540.05
12500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12500.00,2104,-187,-8.162374508948057,299,0.0,977.0,-1.3999999999999773,-0.14309076042518165,38175,43350,150,987.9,75,992.9,11540.05
12550,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12550.00,0,0,0.0,0,0.0,0.0,0.0,0.0,22800,23700,75,1020.75,975,1068.9,11540.05
12600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12600.00,16,-1,-5.882352941176471,2,41.36,1031.2,-68.79999999999995,-6.25454545454545,24075,23100,975,1059.0,375,1107.55,11540.05
12650,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12650.00,0,0,0.0,0,0.0,0.0,0.0,0.0,22725,22725,7500,1119.2,375,1169.4,11540.05
12700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12700.00,52,0,0.0,8,53.09,1149.2,-0.7999999999999545,-0.0695652173913004,15675,21300,75,1165.95,75,1214.8,11540.05
12750,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12750.00,0,0,0.0,0,0.0,0.0,0.0,0.0,9525,16200,825,1146.0,975,1315.0,11540.05
12800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12800.00,328,4,1.2345679012345678,16,34.31,1248.7,-15.649999999999864,-1.2377901688614596,17850,22125,75,1280.35,75,1292.3,11540.05
12850,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12850.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8700,8700,975,1229.6,975,1373.45,11540.05
12900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12900.00,1,0,0.0,1,51.18,1332.25,-26.049999999999955,-1.9178384745637898,15450,15450,75,1376.95,75,1394.85,11540.05
12950,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE12950.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8700,8700,975,1316.25,1350,1512.6,11540.05
13000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13000.00,5270,-330,-5.892857142857143,423,44.04,1465.65,10.100000000000136,0.6938957782281705,27450,23025,450,1484.75,75,1491.9,11540.05
13050,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13050.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8775,8325,75,1468.15,975,1655.9,11540.05
13100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,16125,16200,975,1474.45,975,1732.15,11540.05
13150,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13150.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8700,8325,7350,1502.5,975,1820.9,11540.05
13200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13200.00,0,0,0.0,0,0.0,0.0,0.0,0.0,16275,16200,75,1605.9,975,1803.3,11540.05
13300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,16200,15825,1350,1667.3,975,1960.0,11540.05
13400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,16125,15750,900,1768.45,900,2064.8,11540.05
13500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13500.00,136,0,0.0,0,0.0,0.0,0.0,0.0,15750,20775,75,1975.55,75,1989.7,11540.05
13600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,15225,7875,7350,1935.3,7350,2319.65,11540.05
13700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13700.00,0,0,0.0,0,0.0,0.0,0.0,0.0,15225,7875,7350,2031.75,7350,2431.4,11540.05
13800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,15225,7950,7350,2122.35,7350,2544.15,11540.05
13900,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE13900.00,0,0,0.0,0,0.0,0.0,0.0,0.0,15225,7950,7350,2213.25,7350,2659.0,11540.05
14000,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14000.00,292,-3,-1.0169491525423728,4,68.91,2420.0,-75.0,-3.006012024048096,16950,15675,75,2479.35,75,2491.35,11540.05
14100,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8325,7950,7350,2259.9,7350,2835.9,11540.05
14200,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14200.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8325,7950,7350,2355.45,7350,2943.6,11540.05
14300,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8325,7950,7350,2455.4,7350,3056.6,11540.05
14400,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,8250,7950,7350,2536.35,7350,3159.85,11540.05
14500,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14500.00,35,0,0.0,0,0.0,0.0,0.0,0.0,15450,15075,375,2956.4,75,2994.2,11540.05
14600,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,15300,14925,75,2888.65,7350,3204.55,11540.05
14700,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14700.00,0,0,0.0,0,0.0,0.0,0.0,0.0,15300,14925,75,2996.75,7350,3308.95,11540.05
14800,24-Sep-2020,NIFTY,OPTIDXNIFTY24-09-2020PE14800.00,2,0,0.0,0,0.0,0.0,0.0,0.0,15300,14925,75,3095.9,7350,3404.0,11540.05
